Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
9-Octadecenamide-P,Plasma,"D-(+)-Ribono-1,4-lactone-F",Feces,-0.771428571,0.072396501,6,-0.642857143,0.119392373,7,,,0,-0.747252747,0.003326741,13,2,TRUE,-,-1,0.064898964
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro--P",Plasma,Lignoceric acid-F,Feces,-0.3,0.623837665,5,-0.3,0.623837665,5,-0.5,0.666666667,3,-0.747252747,0.003326741,13,3,TRUE,-,-1,0.064898964
"3,5-di-tert-Butyl-4-hydroxyacetophenone-P",Plasma,l-Leucyl-l-valine-F,Feces,0.220665838,0.490702491,12,0.666885929,0.218893981,5,,,2,0.637401475,0.00332957,19,2,TRUE,+,1,0.064922568
"D-Psicofuranose, pentakis-P",Plasma,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",Feces,0.107527572,0.702882343,15,0.174698795,0.679043425,8,0.8,0.2,4,0.544301965,0.003333935,27,3,TRUE,+,1,0.064976095
3-Methyladenine-P,Plasma,3-Hydroxyisovaleric acid-F,Feces,-0.58910162,0.016341893,16,-0.028571429,0.957154519,6,,,2,-0.574162679,0.003346133,24,2,TRUE,-,-1,0.065182149
2-Methyl-4-pentenoic acid-P,Plasma,Ribonic acid-F,Feces,-0.313340432,0.255448351,15,-0.323359091,0.434639449,8,,,2,-0.56351056,0.003353378,25,2,TRUE,-,-1,0.065200029
"2,2-Diallylpyrrolidine-P",Plasma,Pyridoxine-F,Feces,-0.632455532,0.367544468,4,-0.142857143,0.7599453,7,,,1,-0.770579115,0.003355179,12,2,TRUE,-,-1,0.065200029
Decanoic acid-P,Plasma,"Stigmast-5-ene, 3beta-F",Feces,0.316227766,0.683772234,4,0.857142857,0.013697327,7,,,1,0.770579115,0.003355179,12,2,TRUE,+,1,0.065200029
Ketamine-P,Plasma,D-(-)-Fructopyranose-F,Feces,0.050170997,0.864753597,14,0.585540044,0.12724659,8,,,4,0.553499863,0.003354391,26,2,TRUE,+,1,0.065200029
Mirin-P,Plasma,"Arabinofuranose, 1,2,3,5-tetrakis-F",Feces,0.942857143,0.004804665,6,0.376851173,0.46148284,6,,,0,0.770579115,0.003355179,12,2,TRUE,+,1,0.065200029
4-Cumylphenol-P,Plasma,2-Ketobutyric acid-F,Feces,-0.403262673,0.121420401,16,-0.6,0.208,6,,,2,-0.573981382,0.003358442,24,2,TRUE,-,-1,0.065215376
Niacin-P,Plasma,"Xylonic acid, delta-lactone-F",Feces,0.220339043,0.412208378,16,0.77845707,0.022867334,8,0.4,0.6,4,0.534912397,0.00335922,28,3,TRUE,+,1,0.065215376
(pm)-N-Propylamphetamine-P,Plasma,Tripropylene glycol monomethyl ether-F,Feces,-0.036037499,0.938860561,7,-1,0,3,-0.866025404,0.333333333,3,-0.746559307,0.003372321,13,3,TRUE,-,-1,0.065311181
2-Isopropyl-5-methyl-1-heptanol-P,Plasma,9-Octadecenamide-F,Feces,0.588235294,0.219417871,6,0.142857143,0.787172012,6,,,1,0.746556474,0.003372508,13,2,TRUE,+,1,0.065311181
2-Ketoisocaproic acid-P,Plasma,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",Feces,-0.623468557,0.030299355,12,-0.3,0.623837665,5,-0.6,0.4,4,-0.609288762,0.003369109,21,3,TRUE,-,-1,0.065311181
5-Ethyluracil-P,Plasma,"Hexadecanoic acid, tetradecyl ester-F",Feces,-0.9,0.037386073,5,,,0,-0.866025404,0.333333333,3,-0.886243434,0.003373343,8,2,TRUE,-,-1,0.065311181
9-Octadecenoic acid-P,Plasma,DL-Phenylalanine-F,Feces,0.621866483,0.013317839,15,,,2,0.8,0.2,4,0.609194892,0.003375355,21,2,TRUE,+,1,0.065311181
"Cholesta-3,5-dien-7-one-P",Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,0.453797536,0.219845675,9,0.428571429,0.337368311,7,,,2,0.651859852,0.003375554,18,2,TRUE,+,1,0.065311181
"Phenol, 3,5-bis(1,1-dimethylethyl)--P",Plasma,Hydroquinone-F,Feces,-0.636363636,0.047911726,10,-0.142857143,0.73576486,8,,,1,-0.636842105,0.00336607,19,2,TRUE,-,-1,0.065311181
2-Naphthol-P,Plasma,9-Octadecenoic acid-F,Feces,-0.439855393,0.088215378,16,-0.238095238,0.570156321,8,-0.8,0.2,4,-0.534574958,0.003383109,28,3,TRUE,-,-1,0.065425797
Methyl aminoacetate-P,Plasma,1-Octanol-F,Feces,-0.5,0.141113281,10,-0.936974961,0.00185103,7,,,0,-0.66789454,0.003388962,17,2,TRUE,-,-1,0.065475856
Xylitol-P,Plasma,Phenol-F,Feces,0.216494845,0.420616244,16,0.657142857,0.156174927,6,0.8,0.2,4,0.553009576,0.003388455,26,3,TRUE,+,1,0.065475856
Hydroquinidine-P,Plasma,Tyrosine-F,Feces,-0.1,0.71251637,16,-0.771428571,0.072396501,6,-0.4,0.6,4,-0.552820513,0.00340167,26,3,TRUE,-,-1,0.065685162
Syringaldehyde-P,Plasma,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",Feces,0.564978008,0.022583639,16,0.674960954,0.066283025,8,0.8,0.2,4,0.534294538,0.003403071,28,3,TRUE,+,1,0.065685162
"9H-Fluorene, 9-methylene--P",Plasma,Syringic acid-F,Feces,-0.027972028,0.931234351,12,-0.144942759,0.78410837,6,,,2,-0.622038404,0.003406608,20,2,TRUE,-,-1,0.065690219
Benzyl alcohol-P,Plasma,N-Acetyl glucosamine methoxime-F,Feces,-0.69793701,0.007983421,13,-0.257142857,0.622787172,6,-0.5,0.666666667,3,-0.596213834,0.003406402,22,3,TRUE,-,-1,0.065690219
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl--P",Plasma,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",Feces,-0.5,0.170470661,9,-0.714285714,0.110787172,6,,,0,-0.703571429,0.003424337,15,2,TRUE,-,-1,0.065873734
4-Methoxyphenol-P,Plasma,Desmethylverapamil-F,Feces,-0.180187493,0.699045774,7,-0.7,0.188120404,5,,,2,-0.723872825,0.003422322,14,2,TRUE,-,-1,0.065873734
"Azetidine, 1-acetyl-2-methyl--P",Plasma,pyrazole-F,Feces,0.4,0.504631575,5,0.035928788,0.932691475,8,,,1,0.723872825,0.003422322,14,2,TRUE,+,1,0.065873734
Methylmalonic monoamide-P,Plasma,N-Acetyl-L-phenylalanine-F,Feces,0.5,0.666666667,3,0.820782682,0.088587005,5,,,1,0.853563957,0.003418215,9,2,TRUE,+,1,0.065873734
"Tacrine, N-trimethylsilyl--P",Plasma,Pentanedioic acid-F,Feces,-0.7,0.188120404,5,-0.392857143,0.38331687,7,-0.5,0.666666667,3,-0.703571429,0.003424337,15,3,TRUE,-,-1,0.065873734
2-Ethyl-3-hydroxypropionic acid-P,Plasma,9-Octadecenoic acid-F,Feces,-0.492627512,0.052543083,16,-0.285714286,0.492726245,8,-0.4,0.6,4,-0.533954078,0.003427443,28,3,TRUE,-,-1,0.065901865
"2-Pentenedioic acid, 3-methyl--P",Plasma,Tricine-F,Feces,-0.866025404,0.333333333,3,-0.5,0.666666667,3,,,1,-0.918956212,0.003436626,7,2,TRUE,-,-1,0.06598266
"2,4-Decadienal-P",Plasma,6-Hydroxyhexanoic acid-F,Feces,-0.554888364,0.095935074,10,-0.6,0.208,6,,,2,-0.650826794,0.00344363,18,2,TRUE,-,-1,0.06598266
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-P",Plasma,"2,4-Di-tert-butylphenol-F",Feces,-0.1,0.872888572,5,-0.6,0.208,6,,,1,-0.769230769,0.00344645,12,2,TRUE,-,-1,0.06598266
4-Hydroxybenzoic acid-P,Plasma,Dodecanoic acid-F,Feces,-0.039647577,0.892953425,14,-0.540562478,0.210289253,7,,,1,-0.595648512,0.003444821,22,2,TRUE,-,-1,0.06598266
"Arabinofuranose, 1,2,3,5-tetrakis-O--P",Plasma,Sebacic acid-F,Feces,-0.4,0.504631575,5,-0.142857143,0.787172012,6,,,1,-0.769230769,0.00344645,12,2,TRUE,-,-1,0.06598266
Ethyl alpha-D-glucopyranoside-P,Plasma,3-Hydroxybutyric acid-F,Feces,0.160714286,0.567196705,15,0.5,0.666666667,3,0.4,0.6,4,0.595708639,0.003440718,22,3,TRUE,+,1,0.06598266
L-Hydroxyproline-P,Plasma,Vanillin-F,Feces,1,0,3,0.535714286,0.215217456,7,0.866025404,0.333333333,3,0.745530279,0.003440849,13,3,TRUE,+,1,0.06598266
Quazodine-P,Plasma,Salsoline-F,Feces,-0.1,0.872888572,5,-0.714285714,0.110787172,6,,,1,-0.769230769,0.00344645,12,2,TRUE,-,-1,0.06598266
Quazodine-P,Plasma,Vanillin-F,Feces,-0.2,0.747060078,5,-0.657142857,0.156174927,6,,,1,-0.769230769,0.00344645,12,2,TRUE,-,-1,0.06598266
Benzyl alcohol-P,Plasma,Oxalic acid-F,Feces,0.389927136,0.135428594,16,0.357142857,0.385120644,8,0.2,0.8,4,0.533644369,0.003449742,28,3,TRUE,+,1,0.065982699
Triethanolamine-P,Plasma,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",Feces,-0.523213112,0.037548564,16,-0.571428571,0.138959957,8,-1,0,3,-0.542678278,0.003448369,27,3,TRUE,-,-1,0.065982699
3-Hydroxyisovaleric acid-P,Plasma,1-Octanol-F,Feces,-0.588414634,0.073549696,10,-0.287430303,0.490015485,8,,,0,-0.650646082,0.003455653,18,2,TRUE,-,-1,0.066059005
"Phenol, 3,5-bis(1,1-dimethylethyl)--P",Plasma,"2-Allyl-1,4-dimethoxybenzene-F",Feces,0.423691304,0.194088555,11,0.285714286,0.492726245,8,,,1,0.621286242,0.003457026,20,2,TRUE,+,1,0.066059005
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-P",Plasma,Uracil-F,Feces,0.119271075,0.726871691,11,0.071428571,0.879048193,7,0.4,0.6,4,0.595251935,0.003471989,22,3,TRUE,+,1,0.066142568
Butanedioic acid-P,Plasma,"Propanoic acid, 2-methyl-, hexyl ester-F",Feces,-0.5,0.666666667,3,-0.542857143,0.265702624,6,,,0,-0.852941176,0.003467151,9,2,TRUE,-,-1,0.066142568
"Cholest-7-en-3-ol, (3beta,5alpha)--P",Plasma,Lignoceric acid-F,Feces,0.5,0.391002219,5,0.085714286,0.87174344,6,0.5,0.666666667,3,0.723076923,0.003475295,14,3,TRUE,+,1,0.066142568
Cinnamic acid-P,Plasma,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-F",Feces,0.6,0.087622829,9,0.6,0.28475698,5,1,0,3,0.666666667,0.00346996,17,3,TRUE,+,1,0.066142568
"Cyclopentanone, 2,2,4-trimethyl--P",Plasma,Phenylalanine-F,Feces,0.714285714,0.110787172,6,0.321428571,0.482072038,7,1,0,4,0.666666667,0.00346996,17,3,TRUE,+,1,0.066142568
"L-Tryptophan, N-acetyl-1-P",Plasma,4-Methoxyphenol-F,Feces,0.733333333,0.015800596,10,0.535714286,0.215217456,7,0.2,0.8,4,0.607792208,0.003469852,21,3,TRUE,+,1,0.066142568
N-Isobutyl-sec-butylamine-P,Plasma,9-Octadecenoic acid-F,Feces,-0.365558684,0.242591131,12,-0.214285714,0.644511581,7,,,2,-0.607735095,0.003473746,21,2,TRUE,-,-1,0.066142568
Oxalic acid-P,Plasma,"2,5-Di-tert-butyl-4-hydroxyphenol-F",Feces,-0.22878235,0.394056186,16,-0.622765656,0.099100808,8,-0.6,0.4,4,-0.533278574,0.003476241,28,3,TRUE,-,-1,0.066142568
Phenylpropanolamine-P,Plasma,L-Asparagine-F,Feces,0.714285714,0.071343561,7,0.6,0.4,4,0.5,0.666666667,3,0.723076923,0.003475295,14,3,TRUE,+,1,0.066142568
L-Valine-P,Plasma,"Dimethyl hexopyranosiduronate, alpha-D-F",Feces,-1,0,3,-0.794461347,0.0590276,6,,,2,-0.794528831,0.00348246,11,2,TRUE,-,-1,0.066229478
Pyroglutamic acid-P,Plasma,3-Hydroxyisovaleric acid-F,Feces,0.167365482,0.666904636,9,0.614502433,0.105004638,8,,,2,0.635046664,0.003485465,19,2,TRUE,+,1,0.066255224
Urea-P,Plasma,Hexanedioic acid-F,Feces,-0.245549037,0.359316572,16,-0.452380952,0.260404767,8,-0.632455532,0.367544468,4,-0.532987001,0.003497487,28,3,TRUE,-,-1,0.066452245
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate-P,Plasma,Trisaminol-F,Feces,-0.8,0.2,4,-0.576599976,0.175381825,7,-0.4,0.6,4,-0.702413149,0.003501299,15,3,TRUE,-,-1,0.066466106
"Stigmast-5-ene, 3beta--P",Plasma,"2,5-Dimethoxybenzhydrazide-F",Feces,0.232866681,0.38543228,16,0.77845707,0.022867334,8,0.948683298,0.051316702,4,0.532931677,0.00350153,28,3,TRUE,+,1,0.066466106
"3,5-di-tert-Butyl-4-hydroxyacetophenone-P",Plasma,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",Feces,-0.522602302,0.055201469,14,-0.820782682,0.088587005,5,,,2,-0.607282313,0.003504746,21,2,TRUE,-,-1,0.06649567
1-Monoacetin-P,Plasma,Hexanoic acid-F,Feces,-0.66671071,0.025057819,11,-0.321428571,0.482072038,7,,,0,-0.649769375,0.003514472,18,2,TRUE,-,-1,0.066648678
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-P",Plasma,Oxalic acid-F,Feces,0.094325744,0.728235952,16,0.702731221,0.078237454,7,0.632455532,0.367544468,4,0.541622174,0.003524586,27,3,TRUE,+,1,0.066717339
"Cholesta-3,5-dien-7-one-P",Plasma,Xylose-F,Feces,0.035928788,0.932691475,8,0.821428571,0.023448808,7,,,2,0.665849297,0.003524746,17,2,TRUE,+,1,0.066717339
"Ethanone, 1-(2,5-dimethoxyphenyl)--P",Plasma,1-Octadecanol-F,Feces,0.737864787,0.262135213,4,0.476190476,0.232935535,8,0.632455532,0.367544468,4,0.683357879,0.003519859,16,3,TRUE,+,1,0.066717339
Pipecolic acid-P,Plasma,Stearic acid-F,Feces,0.254252564,0.360483762,15,0.251501515,0.547942604,8,0.316227766,0.683772234,4,0.541622123,0.003524589,27,3,TRUE,+,1,0.066717339
beta-Hydroxypyruvic acid-P,Plasma,Serine-F,Feces,-0.125111757,0.656846473,15,-0.792824967,0.033443544,7,-0.948683298,0.051316702,4,-0.551051894,0.003527424,26,3,TRUE,-,-1,0.066736531
"3-Methylpiperazine-2,5-dione, (R)--P",Plasma,"2-Pentenedioic acid, 2-hydroxy--F",Feces,0.223613954,0.423049358,15,0.542857143,0.265702624,6,,,0,0.606887717,0.003531949,21,2,TRUE,+,1,0.066790643
Urea-P,Plasma,4-hydroxy-3-penten-2-one-F,Feces,0.13055757,0.670743001,13,0.5,0.253169995,7,,,1,0.606771348,0.003540005,21,2,TRUE,+,1,0.066911441
3-Indolepropionic acid-P,Plasma,D-(-)-Ribofuranose-F,Feces,-0.107142857,0.703901002,15,-0.180187493,0.699045774,7,,,0,-0.594182458,0.003546151,22,2,TRUE,-,-1,0.066964487
4-Hydroxybenzeneacetic acid-P,Plasma,Cytosine-F,Feces,0.777931774,0.001741059,13,,,2,0.8,0.2,4,0.634167826,0.003545168,19,2,TRUE,+,1,0.066964487
"Cholest-7-en-3-ol, (3beta,5alpha)--P",Plasma,9-Octadecenoic acid-F,Feces,-0.265234679,0.339378105,15,-0.333333333,0.419753086,8,-1,0,4,-0.541234066,0.003552954,27,3,TRUE,-,-1,0.067061372
3-Ethylphenol-P,Plasma,Syringaldehyde-F,Feces,-0.666885929,0.218893981,5,-0.288299988,0.53065066,7,,,1,-0.743801653,0.003558388,13,2,TRUE,-,-1,0.067069262
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]--P",Plasma,L-Proline-F,Feces,,,1,0.481962693,0.226510556,8,0.8,0.2,4,0.743804475,0.003558194,13,2,TRUE,+,1,0.067069262
Phenylpropanolamine-P,Plasma,1-Dodecanol-F,Feces,0.602409639,0.113997757,8,,,1,0.2,0.8,4,0.743801653,0.003558388,13,2,TRUE,+,1,0.067069262
2-Methyl-4-pentenoic acid-P,Plasma,Hydroquinone-F,Feces,-0.326711613,0.254240804,14,-0.04790505,0.910315357,8,-0.5,0.666666667,3,-0.560539073,0.003562327,25,3,TRUE,-,-1,0.067111963
"2,3,4-Trihydroxybutyric acid tetrakis-P",Plasma,Kojic acid-F,Feces,0.412052276,0.143194446,14,,,1,0.5,0.666666667,3,0.649022248,0.003565242,18,2,TRUE,+,1,0.06713535
2-Ethyl-3-hydroxypropionic acid-P,Plasma,Dodecanamide-F,Feces,0.173780488,0.631128902,10,0.392857143,0.38331687,7,,,2,0.633450395,0.003594528,19,2,TRUE,+,1,0.06736994
3-Indolepropionic acid-P,Plasma,Tetrahydrolinalool-F,Feces,0.3,0.623837665,5,0.23424374,0.613155037,7,,,0,0.767076483,0.003596176,12,2,TRUE,+,1,0.06736994
3-Methoxysalicylic acid-P,Plasma,Pyrrole-2-carboxylic acid-F,Feces,-0.392857143,0.38331687,7,-0.25,0.588724448,7,,,2,-0.682352941,0.00358797,16,2,TRUE,-,-1,0.06736994
Allylescaline-P,Plasma,6-Hydroxyhexanoic acid-F,Feces,-0.844988706,0.002085797,10,-0.142857143,0.7599453,7,,,2,-0.633611294,0.003583409,19,2,TRUE,-,-1,0.06736994
DL-Glyceraldehyde-P,Plasma,"2,4-Di-tert-butylphenol-F",Feces,-0.378393734,0.402602202,7,-0.8,0.2,4,,,1,-0.767076483,0.003596176,12,2,TRUE,-,-1,0.06736994
"Erythrono-1,4-lactone, (Z)--P",Plasma,"2',2,3,6'-Tetramethoxychalcone-F",Feces,-1,0,3,-0.540562478,0.210289253,7,,,2,-0.767076483,0.003596176,12,2,TRUE,-,-1,0.06736994
"Ethanol, 2-(9-octadecenyloxy)--P",Plasma,Acetoacetic acid-F,Feces,-0.011019284,0.971499413,13,-0.6,0.208,6,,,1,-0.619262603,0.003595753,20,2,TRUE,-,-1,0.06736994
Isonicotinic Acid-P,Plasma,Acetohydroxamic acid-F,Feces,-0.406425277,0.149286406,14,-0.057977104,0.913131785,6,-0.4,0.6,4,-0.570775478,0.003582509,24,3,TRUE,-,-1,0.06736994
Isoxaben-P,Plasma,L-Proline-F,Feces,0.085106776,0.815171545,10,0.324337487,0.47788548,7,1,0,3,0.619262779,0.003595741,20,3,TRUE,+,1,0.06736994
Metanephrine-P,Plasma,Itaconic acid-F,Feces,-0.057977104,0.913131785,6,-0.028571429,0.957154519,6,,,0,-0.767076483,0.003596176,12,2,TRUE,-,-1,0.06736994
N-Isobutyrylglycine-P,Plasma,"Erythrono-1,4-lactone-F",Feces,-0.7,0.188120404,5,-0.115954207,0.826848213,6,,,1,-0.767076483,0.003596176,12,2,TRUE,-,-1,0.06736994
2-Furoic acid-P,Plasma,2-Ketobutyric acid-F,Feces,-0.72074997,0.067634995,7,-0.8,0.2,4,,,0,-0.792712763,0.003612942,11,2,TRUE,-,-1,0.067577428
2-Methyl-4-pentenoic acid-P,Plasma,Ethyl glycolate-F,Feces,-0.074380448,0.809172808,13,-0.25226249,0.585241091,7,-0.5,0.666666667,3,-0.581458751,0.003613412,23,3,TRUE,-,-1,0.067577428
2-Oxooctanoic acid-P,Plasma,Supraene-F,Feces,0.31887407,0.53790056,6,0.181848242,0.696363834,7,,,1,0.721058873,0.003612503,14,2,TRUE,+,1,0.067577428
"9,12-Octadecadienoic acid-P",Plasma,2'-Desoxyuridine-F,Feces,0.490368528,0.105548054,12,0.610789394,0.107721237,8,,,2,0.593220434,0.003613991,22,2,TRUE,+,1,0.067577428
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene-P",Plasma,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",Feces,,,0,0.576599976,0.175381825,7,1,0,3,0.820672484,0.003621706,10,2,TRUE,+,1,0.067595622
"Acetin, bis-1,3-trimethylsilyl ether-P",Plasma,Undecanoic acid-F,Feces,-0.682470095,0.007159189,14,-0.9,0.037386073,5,-0.632455532,0.367544468,4,-0.581355165,0.003620845,23,3,TRUE,-,-1,0.067595622
Hydantoic acid-P,Plasma,"Gulonic acid, gamma-lactone-F",Feces,-0.6,0.28475698,5,,,1,-0.948683298,0.051316702,4,-0.820672484,0.003621706,10,2,TRUE,-,-1,0.067595622
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)--P",Plasma,2-Hydroxy-2-methylbutyric acid-F,Feces,0.666885929,0.218893981,5,0.8,0.104088039,5,,,0,0.820672484,0.003621706,10,2,TRUE,+,1,0.067595622
"Ethanol, 2-(9-octadecenyloxy)--P",Plasma,L-Threonine-F,Feces,-0.299559471,0.298112162,14,-0.142857143,0.787172012,6,-0.5,0.666666667,3,-0.581314879,0.003623739,23,3,TRUE,-,-1,0.067602106
"(R*,S*)-2,3-Dihydroxybutanoic acid-P",Plasma,3-Undecene-F,Feces,-0.771428571,0.072396501,6,-0.632455532,0.367544468,4,-0.5,0.666666667,3,-0.742779245,0.003629356,13,3,TRUE,-,-1,0.067643972
Dopamine-P,Plasma,phenoxyethanol-F,Feces,-0.431210808,0.185448416,11,-0.898645105,0.014888622,6,,,2,-0.632967583,0.003628065,19,2,TRUE,-,-1,0.067643972
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl-P",Plasma,Anthranilic acid-F,Feces,-0.1,0.769875,11,-0.542857143,0.265702624,6,,,0,-0.664215686,0.003636349,17,2,TRUE,-,-1,0.067648572
"2,6-Dimethoxybenzylamine-P",Plasma,2-Pyrrolidinone-F,Feces,-0.283333333,0.460030329,9,-0.642857143,0.119392373,7,,,1,-0.664215686,0.003636349,17,2,TRUE,-,-1,0.067648572
"Cyclopentanone, 2,2,4-trimethyl--P",Plasma,2-Pyrrolidinone-F,Feces,0.314285714,0.544093294,6,0.464285714,0.293934108,7,0.4,0.6,4,0.664215686,0.003636349,17,3,TRUE,+,1,0.067648572
"D-(-)-Lyxose, tetrakis-P",Plasma,Thymidine-F,Feces,-0.513468301,0.050266415,15,-0.5,0.391002219,5,,,0,-0.618689474,0.003635872,20,2,TRUE,-,-1,0.067648572
"Octane, 1-propoxy--P",Plasma,"2,3-Butanediol-F",Feces,-0.470155902,0.066102262,16,,,2,-0.4,0.6,4,-0.592823044,0.00364233,22,2,TRUE,-,-1,0.06772843
Delorazepam-P,Plasma,Urea-F,Feces,0.234978429,0.399220889,15,1,0,3,0.8,0.2,4,0.592592806,0.003658834,22,3,TRUE,+,1,0.068003789
Methyl-3-methoxy-5-methyl benzoate-P,Plasma,L-Proline-F,Feces,0.153279667,0.570883649,16,0.828571429,0.041562682,6,0.5,0.666666667,3,0.559168844,0.003662335,25,3,TRUE,+,1,0.068037323
4-(Methoxycarbonyl)phenol-P,Plasma,2-Hydroxy-3-methylbutyric acid-F,Feces,0.885714286,0.018845481,6,0.619047619,0.101733037,8,,,1,0.7,0.003666068,15,2,TRUE,+,1,0.068043645
Tributyl acetylcitrate-P,Plasma,"D-(+)-Ribono-1,4-lactone-F",Feces,-0.619047619,0.101733037,8,-0.607142857,0.148231161,7,,,0,-0.7,0.003666068,15,2,TRUE,-,-1,0.068043645
"1,3-Cyclohexanebis(methylamine)-P",Plasma,Cyclohexanemethanol-F,Feces,0.8,0.2,4,0.5,0.391002219,5,,,0,0.85,0.003704777,9,2,TRUE,+,1,0.068066851
2-Aminobutanoic acid-P,Plasma,"1,2,4,5-Cyclohexanetetrol-F",Feces,-0.5,0.391002219,5,-0.2,0.8,4,,,0,-0.85,0.003704777,9,2,TRUE,-,-1,0.068066851
"2,3,4-Trihydroxybutyric acid tetrakis-P",Plasma,Suberic acid-F,Feces,0.106827865,0.693744225,16,,,2,0.8,0.2,4,0.592070364,0.003696516,22,2,TRUE,+,1,0.068066851
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino--P",Plasma,n-Nonylcyclohexane-F,Feces,-1,0,4,-0.771428571,0.072396501,6,-0.5,0.666666667,3,-0.741758242,0.003701314,13,3,TRUE,-,-1,0.068066851
"3,5-di-tert-Butyl-4-hydroxyacetophenone-P",Plasma,Norketamine-F,Feces,0.519880107,0.123492829,10,0.20519567,0.740581942,5,0.5,0.666666667,3,0.647362978,0.003680146,18,3,TRUE,+,1,0.068066851
"5,6-Dihydro-5-methyluracil-P",Plasma,N-Acetyl-L-phenylalanine-F,Feces,-0.8,0.2,4,-0.2,0.8,4,,,1,-0.85,0.003704777,9,2,TRUE,-,-1,0.068066851
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin-P",Plasma,Menthol-F,Feces,-0.415399887,0.123602648,15,-0.69047619,0.057990318,8,-0.8,0.2,4,-0.539319037,0.003695796,27,3,TRUE,-,-1,0.068066851
"9,12-Octadecadienoic acid-P",Plasma,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",Feces,-0.475524476,0.118175957,12,-0.22754899,0.587844565,8,,,2,-0.591923209,0.003707188,22,2,TRUE,-,-1,0.068066851
Albizziin-P,Plasma,3-Hydroxypicolinic acid-F,Feces,-0.8,0.104088039,5,-0.761904762,0.028004939,8,,,0,-0.741758242,0.003701314,13,2,TRUE,-,-1,0.068066851
"Azetidine, 1-acetyl-2-methyl--P",Plasma,Anthranilic acid-F,Feces,0.25,0.516489552,9,0.107786364,0.799460427,8,,,1,0.647392962,0.003678043,18,2,TRUE,+,1,0.068066851
"Benzene, 3-cyclohexen-1-yl--P",Plasma,Uracil-F,Feces,-0.41958042,0.174519008,12,-0.288299988,0.53065066,7,-0.4,0.6,4,-0.580182869,0.003705857,23,3,TRUE,-,-1,0.068066851
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy--P",Plasma,"2,5-Dimethoxymandelic acid-F",Feces,-0.1,0.872888572,5,-1,0,3,,,1,-0.85,0.003704777,9,2,TRUE,-,-1,0.068066851
D-Leucylglycylglycine-P,Plasma,"2,5-Dimethoxybenzhydrazide-F",Feces,-0.250688705,0.408740623,13,,,1,-0.948683298,0.051316702,4,-0.64702851,0.003703671,18,2,TRUE,-,-1,0.068066851
DL-Phenylalanine-P,Plasma,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",Feces,0.434173498,0.092887463,16,0.071857576,0.865730124,8,0.4,0.6,4,0.530346747,0.003694983,28,3,TRUE,+,1,0.068066851
Doconexent-P,Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,0.429354167,0.110238352,15,0.090093746,0.84767208,7,0.2,0.8,4,0.548603172,0.003708047,26,3,TRUE,+,1,0.068066851
Ecgonine-P,Plasma,L-Leucine-F,Feces,-0.1,0.872888572,5,-1,0,4,,,0,-0.85,0.003704777,9,2,TRUE,-,-1,0.068066851
"Ethanone, 1-(2,5-dimethoxyphenyl)--P",Plasma,Pyrogallol-F,Feces,1,0,4,0.684712472,0.089666453,7,0.632455532,0.367544468,4,0.699463327,0.003703537,15,3,TRUE,+,1,0.068066851
Galactopyranose-P,Plasma,"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Feces,-0.657142857,0.156174927,6,-1,0,3,,,0,-0.85,0.003704777,9,2,TRUE,-,-1,0.068066851
