node1,node2
Trappc14__CPX,Lrfn5__CTX
Trappc14__CPX,Zc3hc1__CTX
Trappc14__CPX,Oaz2__CTX
Trappc14__CPX,Patl1__CTX
Trappc14__CPX,Mir9-2hg__CTX
Trappc14__CPX,Zfp74__CTX
Trappc14__CPX,Tnfrsf19__CTX
Trappc14__CPX,H3f3a__CTX
Trappc14__CPX,B9d2__CTX
Trappc14__CPX,Urm1__CTX
Trappc14__CPX,Nkain2__CTX
Trappc14__CPX,Ftx__CTX
Trappc14__CPX,Gm12999__CTX
Map9__CPX,Gab2__CTX
Map9__CPX,Rbm7__CTX
Agrn__CPX,Nol3__CTX
Agrn__CPX,Gdf9__CTX
Agrn__CPX,Mtpap__CTX
Agrn__CPX,Sgf29__CTX
Agrn__CPX,Sema6c__CTX
Agrn__CPX,Oaz2__CTX
Agrn__CPX,Kcnj4__CTX
Agrn__CPX,Taf1b__CTX
Dap3__CPX,Glmn__CTX
Dap3__CPX,Pcdha8__CTX
Dnajc21__CPX,B9d2__CTX
Wbp11__CPX,Manea__CTX
Wbp11__CPX,Klhl26__CTX
Ptges3__CPX,Cmtm7__CTX
Plgrkt__CPX,Gm3687__CTX
Ttf1__CPX,Gm43311__CTX
Ankmy2__CPX,Rasa4__CTX
Ankmy2__CPX,Sall1__CTX
Usf3__CPX,Manea__CTX
Usf3__CPX,Jam2__CTX
Usf3__CPX,Rnaset2b__CTX
Arid2__CPX,Myct1__CTX
Zkscan8__CPX,Scarf1__CTX
Zkscan8__CPX,Hspb8__CTX
Zkscan8__CPX,Klhl26__CTX
Chmp4c__CPX,Zcchc12__CTX
Chmp4c__CPX,Zfp704__CTX
Zfp975__CPX,Plpp3__CTX
Zfp975__CPX,Slf2__CTX
Bhmt2__CPX,Gm37420__CTX
Bhmt2__CPX,Gm42837__CTX
Fn3krp__CPX,Cdc73__CTX
Fn3krp__CPX,Fcho2__CTX
Fn3krp__CPX,Bclaf3__CTX
Fn3krp__CPX,Med12l__CTX
Fn3krp__CPX,Scrt2__CTX
Fn3krp__CPX,Exoc5__CTX
Fn3krp__CPX,Rpl31__CTX
Cog8__CPX,Ccdc97__CTX
Cog8__CPX,Spata7__CTX
Cog8__CPX,Mterf3__CTX
Cog8__CPX,Hspb8__CTX
Serbp1__CPX,Eps8l2__CTX
H2az2__CPX,Abca4__CTX
Pkn2__CPX,Mrps18c__CTX
Pkn2__CPX,Brwd1__CTX
Pkn2__CPX,Lrba__CTX
Pkn2__CPX,Rbm7__CTX
Pkn2__CPX,Smco3__CTX
4930412C18Rik__CPX,Gdf11__CTX
4930412C18Rik__CPX,Ubr5__CTX
4930412C18Rik__CPX,Dctpp1__CTX
Pak2__CPX,Rps9__CTX
Pak2__CPX,Zfp74__CTX
Pak2__CPX,Exoc5__CTX
Hmces__CPX,Ip6k2__CTX
Hmces__CPX,Hmgb2__CTX
Hmces__CPX,Fsbp__CTX
Hmces__CPX,Gm28523__CTX
Slc25a13__CPX,Lrba__CTX
Slc25a13__CPX,Slc2a4rg-ps__CTX
Dhx29__CPX,Klhl22__CTX
Rpn2__CPX,Gaa__CTX
Rpn2__CPX,Gpbp1l1__CTX
Rpn2__CPX,Gm13340__CTX
Gm43339__CPX,Furin__CTX
Gm43339__CPX,Atosb__CTX
Gm43339__CPX,Tmtc4__CTX
Gm43339__CPX,H3f3a__CTX
Cebpz__CPX,Gab2__CTX
Cebpz__CPX,Rbm7__CTX
St6galnac4__CPX,Gm3687__CTX
Prkaca__CPX,Nudt2__CTX
Prkaca__CPX,Srprb__CTX
Scyl1__CPX,Ercc1__CTX
Ccnd1__CPX,Gh__CTX
Hmga1__CPX,Tulp3__CTX
Hmga1__CPX,Nosip__CTX
Hmga1__CPX,Ywhah__CTX
Hmga1__CPX,Mtmr10__CTX
Hmga1__CPX,Psmd10__CTX
Hmga1__CPX,Gm43066__CTX
Ankrd12__CPX,Mrps18c__CTX
Ipo4__CPX,Gm10221__CTX
Mterf4__CPX,Gm43176__CTX
Thra__CPX,Ercc1__CTX
Thra__CPX,Gm43420__CTX
Hdac9__CPX,Il10ra__CTX
Zswim5__CPX,Trp53i13__CTX
Mfsd2a__CPX,Spata7__CTX
Mfsd2a__CPX,Mterf3__CTX
Gm42463__CPX,Gh__CTX
Gm42463__CPX,Zmym6__CTX
Gm42463__CPX,Gm42989__CTX
Gm15408__CPX,Bclaf3__CTX
Ilkap__CPX,UNKNOWN_1531__CTX
Galnt15__CPX,Kmt2c__CTX
Kin__CPX,Fadd__CTX
Smyd2__CPX,Gm13340__CTX
Atf6b__CPX,Neu1__CTX
Atf6b__CPX,Arhgap19__CTX
Atf6b__CPX,Plpp3__CTX
Atf6b__CPX,Mto1__CTX
Atf6b__CPX,Gm26652__CTX
Tet1__CPX,Sp4__CTX
Tet1__CPX,Sigirr__CTX
Arhgef7__CPX,Tmem242__CTX
Arhgef7__CPX,Sqstm1__CTX
Arhgef7__CPX,Psmd10__CTX
Arhgef7__CPX,Gde1__CTX
Arhgef7__CPX,Tmem232__CTX
Arhgef7__CPX,Ppil6__CTX
Pcgf5__CPX,Kank3__CTX
Pcgf5__CPX,Gm43176__CTX
Klc1__CPX,Fam168a__CTX
Msh2__CPX,Ctu1__CTX
Kcnk5__CPX,Phip__CTX
Psmd8__CPX,Serpinb1b__CTX
Repin1__CPX,Iqgap3__CTX
Fastk__CPX,Pcdha8__CTX
Adcy9__CPX,H1f10__CTX
Adcy9__CPX,Zfp869__CTX
Adcy9__CPX,Heg1__CTX
1110004F10Rik__CPX,Dqx1__CTX
1110004F10Rik__CPX,Rtl8b__CTX
1110004F10Rik__CPX,Gm38077__CTX
Ibtk__CPX,Rbm7__CTX
Ibtk__CPX,Ccnyl1__CTX
Ibtk__CPX,Gm12999__CTX
Fam13b__CPX,Extl1__CTX
Ctdspl2__CPX,Atg4d__CTX
Btbd2__CPX,Gm42853__CTX
Bclaf1__CPX,Lrba__CTX
Ess2__CPX,Erbin__CTX
Ess2__CPX,Gdf11__CTX
Ess2__CPX,Tfip11__CTX
Ess2__CPX,Scrt2__CTX
Syt17__CPX,Gm38104__CTX
Ppp1r12a__CPX,Wdr47__CTX
Ppp1r12a__CPX,Rpl28-ps1__CTX
Dctn2__CPX,Trdmt1__CTX
Ppp1r1b__CPX,Erh__CTX
Ppp1r1b__CPX,Gm15542__CTX
Gsta3__CPX,Mllt6__CTX
Pycr2__CPX,Serpinb1b__CTX
Pycr2__CPX,Gm26592__CTX
Pycr2__CPX,Gm42941__CTX
Pycr2__CPX,Gm42679__CTX
Gm12346__CPX,Pcdhb19__CTX
Cast__CPX,Fbxl22__CTX
Emd__CPX,Mmp24__CTX
Slc25a26__CPX,Rab36__CTX
Usp9x__CPX,Gab2__CTX
Usp9x__CPX,Tor1aip1__CTX
Usp9x__CPX,Zfp677__CTX
Nfe2l2__CPX,Mterf3__CTX
Baiap2l1__CPX,Ess2__CTX
Baiap2l1__CPX,Itgb1bp1__CTX
Baiap2l1__CPX,1700047K16Rik__CTX
Scg5__CPX,Shh__CTX
Niban1__CPX,Zmym6__CTX
Sptan1__CPX,Etv1__CTX
Sptan1__CPX,Manea__CTX
Sptan1__CPX,Rbm7__CTX
Sptan1__CPX,Zfp74__CTX
Sptan1__CPX,Exoc5__CTX
Sptan1__CPX,B9d2__CTX
Psma4__CPX,Habp4__CTX
Psma4__CPX,Flnb__CTX
Psma4__CPX,Rbm7__CTX
Psma4__CPX,Rtl8b__CTX
Psma4__CPX,Msi2__CTX
Pigyl__CPX,Skic3__CTX
Pigyl__CPX,Cbx6__CTX
Pabpc1__CPX,Manea__CTX
Pabpc1__CPX,Zfp677__CTX
Selenon__CPX,Mpst__CTX
Micall2__CPX,Cand1__CTX
Kif2a__CPX,Gab2__CTX
Kif2a__CPX,Dqx1__CTX
Kif2a__CPX,Mrgbp__CTX
Kif2a__CPX,Zc3hc1__CTX
Kif2a__CPX,Smco3__CTX
Kif2a__CPX,Tmem229b__CTX
Lmtk3__CPX,Rfx1__CTX
Mfsd3__CPX,Gm37941__CTX
Ro60__CPX,Rnf13__CTX
Cyyr1__CPX,Kmt2c__CTX
Cyyr1__CPX,Zfp869__CTX
Cyyr1__CPX,Zfp677__CTX
Cyyr1__CPX,5730408A14Rik__CTX
Arhgef12__CPX,Cfap418__CTX
Arhgef12__CPX,H3f3a__CTX
Copg1__CPX,Rab24__CTX
Copg1__CPX,Ankrd9__CTX
Copg1__CPX,Tmtc4__CTX
Copg1__CPX,D630023F18Rik__CTX
Copg1__CPX,Rpl28-ps1__CTX
Copg1__CPX,Gm10221__CTX
Arf2__CPX,Cables1__CTX
Slc29a4__CPX,Rfxank__CTX
Dynlt2b__CPX,St14__CTX
Fhl1__CPX,Zfp869__CTX
Ppp5c__CPX,Cemip__CTX
Zcchc17__CPX,Zfp459__CTX
Arhgap5__CPX,Atg4d__CTX
Arhgap5__CPX,Tor1aip1__CTX
Arhgap5__CPX,Yars1__CTX
Arhgap5__CPX,Extl1__CTX
Arhgap5__CPX,Manea__CTX
Arhgap5__CPX,Cfap418__CTX
Arhgap5__CPX,Exoc5__CTX
Arhgap5__CPX,Gm42727__CTX
Cmtm8__CPX,Dalrd3__CTX
Slk__CPX,Sypl2__CTX
Slk__CPX,Zfp74__CTX
Slk__CPX,H3f3a__CTX
Tmem259__CPX,Dlg3__CTX
Tmem259__CPX,Bclaf3__CTX
Zbtb37__CPX,Mterf3__CTX
Smarca2__CPX,Zc3hc1__CTX
Smarca2__CPX,Rbm7__CTX
Zfp638__CPX,B9d2__CTX
Ccdc18__CPX,Psme1__CTX
Ccdc18__CPX,Brwd1__CTX
Ccdc18__CPX,Tor1aip1__CTX
Ccdc18__CPX,Gm38077__CTX
Fam167b__CPX,Dnajb6__CTX
Cracr2b__CPX,Kmt2b__CTX
Cracr2b__CPX,Sqstm1__CTX
Cracr2b__CPX,Naa40__CTX
Cracr2b__CPX,Rps26__CTX
Cracr2b__CPX,Atp1b1__CTX
Cracr2b__CPX,Nans__CTX
Cracr2b__CPX,Mtmr10__CTX
Cracr2b__CPX,Rpgr__CTX
Cracr2b__CPX,Psmd10__CTX
Cracr2b__CPX,Gde1__CTX
Cracr2b__CPX,Ptk2b__CTX
Cracr2b__CPX,Rtl8b__CTX
Cracr2b__CPX,Ftx__CTX
Cracr2b__CPX,Cbx6__CTX
Pawr__CPX,Psme1__CTX
Pawr__CPX,Sp4__CTX
Pawr__CPX,Zbtb45__CTX
Pawr__CPX,H3f3a__CTX
Pawr__CPX,A430018G15Rik__CTX
Dek__CPX,Gab2__CTX
Dek__CPX,Lrba__CTX
Gpr19__CPX,Rhebl1__CTX
Tomm34__CPX,Nudt6__CTX
Mtap__CPX,Paxbp1__CTX
Mtap__CPX,Zpr1__CTX
Cep95__CPX,Gab2__CTX
Cep95__CPX,Mir9-2hg__CTX
Cep95__CPX,H3f3a__CTX
Ncoa5__CPX,Dalrd3__CTX
Ddb1__CPX,Zfp799__CTX
Agbl3__CPX,Dnmt3a__CTX
Agbl3__CPX,Pwp2__CTX
Agbl3__CPX,Nlgn2__CTX
Agbl3__CPX,Arl1__CTX
Agbl3__CPX,Itgb1bp1__CTX
Nek8__CPX,Abhd11__CTX
Tax1bp3__CPX,Cntd1__CTX
Dync2li1__CPX,Plcg1__CTX
Dync2li1__CPX,Ptch2__CTX
Dync2li1__CPX,Flna__CTX
Dync2li1__CPX,Mtm1__CTX
Dync2li1__CPX,Bclaf3__CTX
Dync2li1__CPX,Gm37777__CTX
Dync2li1__CPX,Gm43765__CTX
Dync2li1__CPX,Gm43420__CTX
Gas6__CPX,Rab40c__CTX
Gas6__CPX,Plekhg5__CTX
Gas6__CPX,B9d2__CTX
Amfr__CPX,Mrgbp__CTX
Amfr__CPX,Med18__CTX
Pdap1__CPX,Gab2__CTX
Pdap1__CPX,Mrgbp__CTX
Pdap1__CPX,Lrba__CTX
Pdap1__CPX,Lrfn5__CTX
Pdap1__CPX,Smco3__CTX
Pdap1__CPX,Rtl8b__CTX
Jmjd4__CPX,Ndst2__CTX
Jmjd4__CPX,D630023F18Rik__CTX
Rock1__CPX,Mrps18c__CTX
Rock1__CPX,Mrgbp__CTX
Rock1__CPX,Lrfn5__CTX
Rock1__CPX,Zc3hc1__CTX
Rock1__CPX,Rbm7__CTX
Rock1__CPX,Smco3__CTX
Suz12__CPX,Kank3__CTX
Suz12__CPX,Gm42727__CTX
Topbp1__CPX,Arhgap19__CTX
Topbp1__CPX,Gne__CTX
Topbp1__CPX,Thap11__CTX
Topbp1__CPX,Kdm3b__CTX
Klf3__CPX,Zfp677__CTX
Tmem204__CPX,Smyd5__CTX
Ubl3__CPX,Klhl22__CTX
Utp4__CPX,Tcf23__CTX
Utp4__CPX,Tnrc18__CTX
Cep41__CPX,Neu1__CTX
Cep41__CPX,Mto1__CTX
Cep41__CPX,Cfap418__CTX
Zbtb7a__CPX,Brwd3__CTX
Maco1__CPX,Gm37452__CTX
Eea1__CPX,Gab2__CTX
Eea1__CPX,Mrgbp__CTX
Eea1__CPX,B9d2__CTX
Actr3__CPX,Fdft1__CTX
Actr3__CPX,Fry__CTX
Acacb__CPX,Rnf13__CTX
Acacb__CPX,Cry2__CTX
Snrnp48__CPX,Sp4__CTX
Snrnp48__CPX,Ss18__CTX
Btg1__CPX,Brwd3__CTX
Rora__CPX,Glmn__CTX
Rora__CPX,A430018G15Rik__CTX
Igfbp2__CPX,Ndufb9__CTX
Igfbp2__CPX,Csnk2b__CTX
Uros__CPX,Ppme1__CTX
Uros__CPX,4933439C10Rik__CTX
Smc6__CPX,Lrba__CTX
Ripply3__CPX,Gm37061__CTX
Ylpm1__CPX,Mrps18c__CTX
Srebf2__CPX,Xpnpep1__CTX
Srebf2__CPX,Rab40c__CTX
Srebf2__CPX,Csrp1__CTX
Srebf2__CPX,Yars1__CTX
Srebf2__CPX,Nr3c2__CTX
Srebf2__CPX,Tnfrsf19__CTX
Stk33__CPX,Dalrd3__CTX
Stk33__CPX,Dgkh__CTX
Slc2a2__CPX,Extl1__CTX
Fndc3a__CPX,Zfp677__CTX
Sppl3__CPX,Kdelr1__CTX
Sppl3__CPX,Mib1__CTX
Sppl3__CPX,Mmp24__CTX
Sppl3__CPX,Nphp3__CTX
Sppl3__CPX,Lrfn5__CTX
Sppl3__CPX,Dipk1b__CTX
Sppl3__CPX,Tceal3__CTX
4930556M19Rik__CPX,Fgf12__CTX
4930556M19Rik__CPX,Chmp6__CTX
4930556M19Rik__CPX,Gdap1__CTX
4930556M19Rik__CPX,Mrgbp__CTX
4930556M19Rik__CPX,Yars1__CTX
4930556M19Rik__CPX,Atosb__CTX
4930556M19Rik__CPX,Rnf13__CTX
4930556M19Rik__CPX,Zc3hc1__CTX
4930556M19Rik__CPX,Zbtb45__CTX
4930556M19Rik__CPX,B9d2__CTX
4930556M19Rik__CPX,Mpst__CTX
Cdkn1c__CPX,Ddt__CTX
Cdkn1c__CPX,Gab2__CTX
Cdkn1c__CPX,Rbm7__CTX
Cdkn1c__CPX,Scrt2__CTX
Gm20052__CPX,Tbc1d30__CTX
BC065397__CPX,Gm14634__CTX
4930579K19Rik__CPX,Spryd4__CTX
Zfp646__CPX,Slc25a12__CTX
Nicol1__CPX,Gas1__CTX
Pdlim1__CPX,Gm28523__CTX
Mrps18a__CPX,Gypc__CTX
Adam15__CPX,Gm42941__CTX
Ints10__CPX,Myo9a__CTX
Ctsc__CPX,Cmtm7__CTX
Krcc1__CPX,Lrba__CTX
Scp2-ps2__CPX,Pkd2__CTX
Scp2-ps2__CPX,Gm42853__CTX
Wapl__CPX,Sp4__CTX
Wapl__CPX,Gm42727__CTX
Smim15__CPX,Tarbp1__CTX
Eif3h__CPX,UNKNOWN_1343__CTX
Gm37204__CPX,Larp4__CTX
Gm37204__CPX,Nufip2__CTX
Gm37204__CPX,Slc38a9__CTX
Gm37204__CPX,Brwd3__CTX
Ifih1__CPX,Serpinb1b__CTX
Nfyb__CPX,Habp4__CTX
Nfyb__CPX,Gigyf1__CTX
Nfyb__CPX,Mtmr10__CTX
Nfyb__CPX,Psmd10__CTX
Nfyb__CPX,Rasa2__CTX
Nfyb__CPX,Arhgef1__CTX
Nfyb__CPX,Slc2a4rg-ps__CTX
Nfyb__CPX,Gm15513__CTX
Nfyb__CPX,Gm38077__CTX
Prxl2c__CPX,Samd5__CTX
Prxl2c__CPX,Gm38217__CTX
Prxl2c__CPX,Gm37420__CTX
Gm14798__CPX,Trpv4__CTX
Smim10l1__CPX,Ncaph__CTX
Smim10l1__CPX,H2bc27__CTX
Smim10l1__CPX,Gm13340__CTX
Adck2__CPX,Trib1__CTX
Rtkn__CPX,D030028A08Rik__CTX
Gpaa1__CPX,Cfap418__CTX
Gpr4__CPX,Rom1__CTX
Npepps__CPX,Gab2__CTX
Npepps__CPX,Zc3hc1__CTX
Eef1a1__CPX,Neu1__CTX
Eef1a1__CPX,Arhgap19__CTX
Eef1a1__CPX,Plpp3__CTX
Eef1a1__CPX,Mto1__CTX
Eef1a1__CPX,Bclaf3__CTX
Eef1a1__CPX,Gm15124__CTX
Rmnd5b__CPX,Tmtc4__CTX
Gpr65__CPX,Popdc3__CTX
Pqbp1__CPX,Dhtkd1__CTX
Mfge8__CPX,Ercc1__CTX
Hk1__CPX,Arhgef26__CTX
Plcb4__CPX,Gdf10__CTX
Drc3__CPX,Zfp689__CTX
Limch1__CPX,Slc38a9__CTX
Limch1__CPX,H3f3a__CTX
Dynlt1f__CPX,Zfp738__CTX
1700018L02Rik__CPX,Fam168a__CTX
1700018L02Rik__CPX,Myo9a__CTX
1700018L02Rik__CPX,Fam199x__CTX
1700018L02Rik__CPX,Arb2a__CTX
1700018L02Rik__CPX,Uty__CTX
1700018L02Rik__CPX,Gm43677__CTX
C130089K02Rik__CPX,Zbtb44__CTX
Atp5mg__CPX,Bean1__CTX
Cables2__CPX,Fads3__CTX
Usp33__CPX,Plcg1__CTX
Usp33__CPX,Mettl5__CTX
Usp33__CPX,Fra10ac1__CTX
Tceanc__CPX,Aatf__CTX
Tceanc__CPX,Gm43133__CTX
Plekhn1__CPX,Sncg__CTX
Plekhn1__CPX,Ppp1r3g__CTX
Plekhn1__CPX,Med18__CTX
Nol8__CPX,Lrba__CTX
Ap3b1__CPX,Manea__CTX
Ap3b1__CPX,Zfp677__CTX
Pheta1__CPX,Gas1__CTX
Pdcd4__CPX,Vmac__CTX
Adprh__CPX,Nufip2__CTX
Adprh__CPX,Gm3764__CTX
Dipk1a__CPX,Gm15124__CTX
Wasl__CPX,Manea__CTX
Wasl__CPX,Zfp74__CTX
Wasl__CPX,B9d2__CTX
Ada__CPX,Fam91a1__CTX
Gsk3b__CPX,Cfap418__CTX
Gm9920__CPX,Adamts15__CTX
Sp4__CPX,Brwd1__CTX
Sp4__CPX,Gm15513__CTX
Sp4__CPX,Gm38077__CTX
Dok1__CPX,Gria4__CTX
Dok1__CPX,Zranb2__CTX
Dok1__CPX,Nptn__CTX
Dok1__CPX,Arl1__CTX
Net1__CPX,Vps39__CTX
Net1__CPX,Gigyf1__CTX
Net1__CPX,Mtmr10__CTX
Net1__CPX,Arhgef1__CTX
D630036H23Rik__CPX,Plcg1__CTX
D630036H23Rik__CPX,Plpp3__CTX
D630036H23Rik__CPX,Grk3__CTX
D630036H23Rik__CPX,Eid2__CTX
D630036H23Rik__CPX,Med12l__CTX
Stk26__CPX,Zfp738__CTX
Stk26__CPX,Samd5__CTX
Pomgnt1__CPX,Plcg1__CTX
Ergic2__CPX,Gab2__CTX
Ergic2__CPX,Lrba__CTX
Kras__CPX,Dqx1__CTX
Kras__CPX,Ndufb9__CTX
Kras__CPX,Gm38217__CTX
Kras__CPX,Gm37420__CTX
Kras__CPX,Gm43176__CTX
Hook2__CPX,Zfp638__CTX
Hook2__CPX,Wwc2__CTX
Hook2__CPX,Mier3__CTX
Hook2__CPX,Kcnma1__CTX
Hook2__CPX,Gm37266__CTX
Bhlhe41__CPX,Plcg1__CTX
Bhlhe41__CPX,Iqgap3__CTX
Bhlhe41__CPX,Mtm1__CTX
Bhlhe41__CPX,Vps13a__CTX
Bhlhe41__CPX,E230020A03Rik__CTX
Zhx1__CPX,Psme1__CTX
Hsdl2__CPX,Med18__CTX
Magix__CPX,H2bc27__CTX
Magix__CPX,Gm43133__CTX
Adamtsl1__CPX,Ascc3__CTX
Adamtsl1__CPX,Arl1__CTX
Psip1__CPX,Gab2__CTX
Psip1__CPX,Lrba__CTX
Psip1__CPX,Ppil6__CTX
Gnas__CPX,Plpp3__CTX
Gnas__CPX,Bclaf3__CTX
Lrrc8a__CPX,Ss18__CTX
Lrrc8a__CPX,Cfap418__CTX
Lrrc8a__CPX,Zfp382__CTX
Lrrc8a__CPX,Hmgcs1__CTX
Armcx2__CPX,Mipol1__CTX
Armcx2__CPX,Alkbh1__CTX
Pla2g3__CPX,Fadd__CTX
Cul7__CPX,Rfxank__CTX
Alkbh6__CPX,Notch3__CTX
Art4__CPX,Nol3__CTX
Art4__CPX,Sema6c__CTX
Gm25517__CPX,Abca4__CTX
Pebp4__CPX,2310034G01Rik__CTX
Gm43513__CPX,Trdmt1__CTX
Gm43513__CPX,Kmt2c__CTX
Hspa1b__CPX,Cdk7__CTX
Bcat1__CPX,Iqgap3__CTX
Bcat1__CPX,Gm3764__CTX
Afg3l1__CPX,Acsbg3__CTX
Afg3l1__CPX,Psmd10__CTX
Afg3l1__CPX,Sox30__CTX
Casz1__CPX,Sec16b__CTX
Cmc4__CPX,Dmxl1__CTX
4632415L05Rik__CPX,Aatf__CTX
4632415L05Rik__CPX,Rfx1__CTX
Tmem229b__CPX,Spata7__CTX
Tmem229b__CPX,Mib1__CTX
Tmem229b__CPX,Cdc42bpa__CTX
Tmem229b__CPX,Crygn__CTX
Tmem229b__CPX,Fcho2__CTX
Tmem229b__CPX,Setd2__CTX
Tmem229b__CPX,Tle5__CTX
Tmem229b__CPX,Med12l__CTX
Dusp28__CPX,Atg4d__CTX
Zfp760__CPX,Pigv__CTX
Samd14__CPX,Mterf3__CTX
Samd14__CPX,Zfp74__CTX
Mrps34__CPX,Frmd3__CTX
Ptrh1__CPX,Gm5845__CTX
Ccdc88a__CPX,Gab2__CTX
Lurap1__CPX,Psme1__CTX
Olfm2__CPX,Itgb1bp1__CTX
Zfp768__CPX,Kank3__CTX
Suclg2__CPX,Kcnma1__CTX
Suclg2__CPX,Gprin2__CTX
Irak1bp1__CPX,Rpl8__CTX
Irak1bp1__CPX,Hmox2__CTX
Irak1bp1__CPX,Gab2__CTX
Irak1bp1__CPX,Serpina3n__CTX
Irak1bp1__CPX,Habp4__CTX
Irak1bp1__CPX,Naa40__CTX
Irak1bp1__CPX,Ctso__CTX
Irak1bp1__CPX,Lrba__CTX
Irak1bp1__CPX,Ppme1__CTX
Irak1bp1__CPX,Rbm7__CTX
Irak1bp1__CPX,Kcnj4__CTX
Irak1bp1__CPX,Tubg2__CTX
Irak1bp1__CPX,Mir9-2hg__CTX
Irak1bp1__CPX,Tle5__CTX
Irak1bp1__CPX,Med12l__CTX
Irak1bp1__CPX,Exoc5__CTX
Irak1bp1__CPX,Rtl8b__CTX
Irak1bp1__CPX,Slc2a4rg-ps__CTX
Irak1bp1__CPX,C130023A14Rik__CTX
Arid4a__CPX,Mitd1__CTX
Guk1__CPX,A430018G15Rik__CTX
Asb8__CPX,Chmp6__CTX
Arhgap15__CPX,Gypc__CTX
Ino80c__CPX,Ercc1__CTX
Preb__CPX,Tarbp1__CTX
Top1__CPX,Gab2__CTX
Exoc1__CPX,Ywhah__CTX
Exoc1__CPX,Patz1__CTX
Exoc1__CPX,Ptch2__CTX
Exoc1__CPX,Tnfrsf19__CTX
Exoc1__CPX,Urm1__CTX
Exoc1__CPX,5730409E04Rik__CTX
Exoc1__CPX,Gm37777__CTX
Exoc1__CPX,Gm3364__CTX
Dstn__CPX,Gm42727__CTX
4930444P10Rik__CPX,Ankra2__CTX
Npas3__CPX,Ascl4__CTX
Ube2m__CPX,Brdt__CTX
Retreg3__CPX,Iqgap3__CTX
Tatdn2__CPX,Gm5845__CTX
Cltb__CPX,Gigyf1__CTX
Cltb__CPX,Rfx1__CTX
Cltb__CPX,Phldb1__CTX
Itch__CPX,Gm37529__CTX
Itch__CPX,Gm42727__CTX
Golm2__CPX,Gab2__CTX
Csnk1a1__CPX,Atg4d__CTX
Csnk1a1__CPX,Tor1aip1__CTX
Csnk1a1__CPX,Yars1__CTX
Csnk1a1__CPX,Furin__CTX
Csnk1a1__CPX,Atosb__CTX
Csnk1a1__CPX,Kank3__CTX
Csnk1a1__CPX,Gm42727__CTX
Ppp4c__CPX,Sdr39u1__CTX
Bnip1__CPX,Ubb__CTX
Bnip1__CPX,Tmem138__CTX
Bnip1__CPX,Sh2b1__CTX
Bnip1__CPX,4921524J17Rik__CTX
Bnip1__CPX,Tle5__CTX
Emc3__CPX,Pard6a__CTX
Dbndd1__CPX,Zgrf1__CTX
Tmem161b__CPX,Ppm1j__CTX
Tmem161b__CPX,Yars1__CTX
Tulp4__CPX,Serpina3n__CTX
Tulp4__CPX,Ndufb9__CTX
Tulp4__CPX,Zfp523__CTX
Tulp4__CPX,Arhgap19__CTX
Tulp4__CPX,Extl1__CTX
Tulp4__CPX,Furin__CTX
Tulp4__CPX,Mrpl34__CTX
Tulp4__CPX,Rnf13__CTX
Tulp4__CPX,Klhl26__CTX
Tulp4__CPX,Zfp74__CTX
Tulp4__CPX,B9d2__CTX
Tulp4__CPX,Mpst__CTX
Gm2445__CPX,E2f3__CTX
Gm2445__CPX,Phf8__CTX
Mospd3__CPX,Ercc1__CTX
Tpr__CPX,Nudt22__CTX
Dock10__CPX,Gm38357__CTX
Gm42636__CPX,Slc13a5__CTX
Wbp4__CPX,Cxcl14__CTX
Wbp4__CPX,Mfn2__CTX
Wbp4__CPX,Fcho2__CTX
Wbp4__CPX,Zfp74__CTX
Wbp4__CPX,Nkain2__CTX
Ripk2__CPX,Slc6a16__CTX
Ptges2__CPX,Pard6a__CTX
Ptges2__CPX,Nudt16l1__CTX
Ptges2__CPX,Slc7a14__CTX
Fhod3__CPX,Dhtkd1__CTX
Fhod3__CPX,Samd5__CTX
Ikzf5__CPX,Pnkp__CTX
Ikzf5__CPX,Eps8l2__CTX
Snora35__CPX,Zfp74__CTX
Adrb3__CPX,Ubr5__CTX
Adrb3__CPX,Ndst2__CTX
Secisbp2l__CPX,Nudt16l1__CTX
Secisbp2l__CPX,Fbxl22__CTX
Setx__CPX,Chmp6__CTX
Setx__CPX,Manea__CTX
Cfap46__CPX,Agk__CTX
Acot6__CPX,Ece2__CTX
Acot6__CPX,Rpgr__CTX
Acot6__CPX,Gm43176__CTX
Men1__CPX,Pcmtd1__CTX
Dpysl4__CPX,2310034G01Rik__CTX
Papss1__CPX,Rbm7__CTX
Papss1__CPX,Gm17259__CTX
Ahcyl2__CPX,Bclaf3__CTX
Tnfrsf1b__CPX,Klhl22__CTX
Nkapd1__CPX,Rbm7__CTX
Chi3l1__CPX,Iqgap3__CTX
Chi3l1__CPX,Phldb1__CTX
Col8a1__CPX,Gm26592__CTX
Frg1__CPX,Sypl2__CTX
Frg1__CPX,Lrba__CTX
Tmem80__CPX,Ercc1__CTX
Tmem80__CPX,Chmp6__CTX
Tmem80__CPX,Nudt22__CTX
Tmem80__CPX,Mipol1__CTX
Tmem80__CPX,B9d2__CTX
Tmem80__CPX,Gm29488__CTX
Rlbp1__CPX,Iqgap3__CTX
Rlbp1__CPX,Muc3a__CTX
Clpp__CPX,Smco3__CTX
Clpp__CPX,Alkbh1__CTX
Ctr9__CPX,Zfp874a__CTX
Sh3bgrl__CPX,Neu1__CTX
Sh3bgrl__CPX,Sdhb__CTX
Sh3bgrl__CPX,Ppme1__CTX
