Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC_n,DSS r,DSS p-values,DSS_n,LPS r,LPS p-values,LPS_n,Consistent?,Meta-analysis_validity,Meta-Analysis p-value,meta_r,edge_dir,FDR
"3-Hydroxy-2,3-dihydromaltol","3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",0.594309813,0.041562732,12,0.742528282,0.034855039,8,0.942857143,0.004804665,6,True,True,0.002716076,0.759898413,1,0.016933627
"3-Hydroxy-2,3-dihydromaltol","5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",1.0,0.0,3,0.714285714,0.071343561,7,,,0,False,True,0.0,0.857142857,1,0.0
"3-Hydroxy-2,3-dihydromaltol",L-Aspartic acid,0.453465557,0.058752116,18,0.585779186,0.097433911,9,0.594618725,0.159089994,7,True,True,0.009366362,0.544621156,1,0.04650521
3-Hydroxybutyric acid,"Erythrono-1,4-lactone, (Z)-",0.447385009,0.062659087,18,0.520059802,0.068484924,13,0.743150541,0.055605616,7,True,True,0.00477731,0.570198451,1,0.027093666
3-Hydroxybutyric acid,Uridine,0.399262523,0.112360797,17,0.839791823,0.000328165,13,0.779849334,0.038637891,7,True,True,0.00100629,0.672967893,1,0.007136425
3-Hydroxyisovaleric acid,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.821383422,1.62e-05,19,0.514886954,0.086718297,12,0.571428571,0.180201989,7,True,True,0.000100753,0.635899649,1,0.000831431
3-Hydroxyisovaleric acid,4-(Trimethylsilyoxy)-3-penten-2-one,0.490765931,0.03288156,19,0.456948355,0.135327765,12,0.642857143,0.119392373,7,True,True,0.005765557,0.530190476,1,0.031533398
3-Hydroxyisovaleric acid,5-Henicosylresorcinol,0.672977699,0.001590143,19,0.942857143,0.004804665,6,0.75,0.0521814,7,True,True,0.000273287,0.788611614,1,0.002147689
3-Hydroxyisovaleric acid,"Acetic acid, bis[(trimethylsilyl)oxyl]-",0.554383963,0.01376937,19,0.5,0.117306803,11,0.666693722,0.10192046,7,True,True,0.002499042,0.573692562,1,0.01577759
3-Hydroxyisovaleric acid,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",0.7,0.188120404,5,1.0,0.0,4,,,0,False,True,0.0,0.85,1,0.0
3-Hydroxyisovaleric acid,Arachidonic acid,0.804430478,9.9e-05,17,0.7,0.035769575,9,0.612637475,0.143588575,7,True,True,9.88e-05,0.705689318,1,0.000816775
3-Hydroxyisovaleric acid,"Benzimidazole, 5-trifluoromethyl-2-methyl-",0.92138788,2.16e-08,19,0.657342657,0.020185499,12,0.991031209,1.46e-05,7,True,True,7.91e-07,0.856587249,1,7.2e-06
3-Hydroxyisovaleric acid,"Benzoic acid, pentadecyl ester",0.740659985,0.00028669,19,0.463636364,0.150901499,11,0.892857143,0.006807187,7,True,True,0.000166173,0.699051164,1,0.001343082
3-Hydroxyisovaleric acid,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.609576542,0.009380328,17,0.761904762,0.028004939,8,0.555936987,0.195022425,7,True,True,0.001577751,0.642472764,1,0.010594178
3-Hydroxyisovaleric acid,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",0.799561135,3.99e-05,19,0.779773029,0.013205187,9,0.558581227,0.192452532,7,True,True,3.67e-05,0.712638464,1,0.000314866
3-Hydroxyisovaleric acid,Butylmethylamine,0.802409595,0.016540723,8,0.816012348,0.003989144,10,1.0,0.0,3,True,True,0.0,0.872807315,1,0.0
3-Hydroxyisovaleric acid,Cyclohexanol,0.847673398,4.61e-06,19,0.559440559,0.058589475,12,0.928571429,0.002519472,7,True,True,1.09e-05,0.778561795,1,9.63e-05
3-Hydroxyisovaleric acid,"Cyclohexanone, 3,3,5-trimethyl-",0.603368427,0.006237109,19,0.654992248,0.020793709,12,0.818317088,0.024440207,7,True,True,0.000268448,0.692225921,1,0.002112703
3-Hydroxyisovaleric acid,Dinoseb ,0.817943218,1.88e-05,19,0.948683298,0.051316702,4,0.666693722,0.10192046,7,True,True,8.4e-05,0.811106746,1,0.000698693
3-Hydroxyisovaleric acid,Diphenyl ether,0.894854783,2.33e-07,19,0.402802719,0.194201669,12,0.928571429,0.002519472,7,True,True,2.89e-05,0.74207631,1,0.000249398
3-Hydroxyisovaleric acid,"Dodecanoic acid, 1-methylethyl ester",0.587700841,0.057253778,11,0.857142857,0.013697327,7,0.8,0.2,4,True,True,0.009777842,0.748281233,1,0.048068634
3-Hydroxyisovaleric acid,Dopamine,-0.465850101,0.126919077,12,-0.571448749,0.107970353,9,-1.0,0.0,3,True,True,0.0,-0.679099617,-1,0.0
3-Hydroxyisovaleric acid,Heptanoic acid,0.451671987,0.059885046,18,0.629370629,0.028319671,12,0.657142857,0.156174927,6,True,True,0.004476492,0.579395158,1,0.025720197
3-Hydroxyisovaleric acid,Levulinic acid,0.764938784,0.000136117,19,0.789478544,0.002259159,12,0.684712472,0.089666453,7,True,True,1.11e-05,0.7463766,1,9.84e-05
3-Hydroxyisovaleric acid,Metanephrine,0.696136422,0.005684269,14,0.69047619,0.057990318,8,,,0,False,True,0.003389072,0.693306306,1,0.020470695
3-Hydroxyisovaleric acid,Myristic acid,0.622217477,0.00582605,18,0.652635596,0.021416849,12,0.727392967,0.063934658,7,True,True,0.000347761,0.667415347,1,0.002695878
3-Hydroxyisovaleric acid,Nonadecanoic acid,0.728215881,0.001380322,16,0.519363534,0.101573237,11,0.8,0.104088039,5,True,True,0.000926759,0.682526472,1,0.006625006
3-Hydroxyisovaleric acid,Nonanal,0.838752521,7.24e-06,19,0.531468531,0.075362335,12,0.95499371,0.000805535,7,True,True,1.62e-05,0.775071588,1,0.000142171
3-Hydroxyisovaleric acid,Octanoic acid,0.447230243,0.054873291,19,0.740355435,0.005893287,12,0.576599976,0.175381825,7,True,True,0.00218158,0.588061885,1,0.014056942
3-Hydroxyisovaleric acid,Pentanoic acid,0.69591933,0.000936007,19,0.514979293,0.191549313,8,0.594618725,0.159089994,7,True,True,0.000794209,0.601839116,1,0.005756201
3-Hydroxyisovaleric acid,Phenol,0.768690723,0.000120381,19,0.795794381,0.001962286,12,0.684712472,0.089666453,7,True,True,9.79e-06,0.749732525,1,8.67e-05
3-Hydroxyisovaleric acid,Phenoxyacetic acid,0.888840413,3.66e-07,19,0.8,0.104088039,5,0.95499371,0.000805535,7,True,True,2.44e-06,0.881278041,1,2.2e-05
3-Hydroxyisovaleric acid,"Propanetriol, 2-methyl-",0.758348272,0.000168015,19,0.475524476,0.118175957,12,0.714285714,0.071343561,7,True,True,0.00019134,0.649386154,1,0.001537134
3-Hydroxyisovaleric acid,Triethanolamine,0.91564183,3.86e-08,19,0.519301442,0.083588722,12,0.607142857,0.148231161,7,True,True,2.48e-05,0.680695376,1,0.000214772
3-Hydroxyisovaleric acid,Tris(trimethylsilyl)carbamate,0.63485231,0.003498596,19,0.404295993,0.192396787,12,0.704186851,0.077350248,7,True,True,0.001502767,0.581111718,1,0.010165714
3-Indoleacetic acid,3-Indolepropionic acid,0.790258867,0.000269402,16,0.985610761,0.000309086,6,,,0,False,True,0.000369331,0.887934814,1,0.002849146
3-Indoleacetic acid,5-(2-Aminopropyl)-2-methylphenol,,,0,-0.637748139,0.17307111,6,-1.0,0.0,3,False,True,0.0,-0.81887407,-1,0.0
3-Indoleacetic acid,7-(Trimethylsilyl)amino-4-methylcoumarin,0.827272727,0.001676974,11,0.8,0.2,4,0.8,0.104088039,5,True,True,0.002991241,0.809090909,1,0.018409512
3-Indoleacetic acid,Glycine,0.660065083,0.003932863,17,0.942857143,0.004804665,6,0.846881215,0.016197127,7,True,True,0.000384548,0.816601147,1,0.00295741
3-Indoleacetic acid,Indole-3-lactic acid,0.737816303,0.000722517,17,0.942857143,0.004804665,6,0.857142857,0.013697327,7,True,True,0.000101947,0.845938768,1,0.000840946
3-Indoleacetic acid,Ketamine ,-0.718863695,0.001147362,17,-0.706187864,0.116806607,6,,,7,False,True,0.001734746,-0.712525779,-1,0.011494386
3-Indoleacetic acid,L-Tryptophan,0.641489142,0.0055099,17,0.840668002,0.036057573,6,0.879465397,0.009069798,7,True,True,0.00056648,0.787207514,1,0.00422987
3-Indoleacetic acid,Naphthofluorescein,0.820782682,0.088587005,5,,,0,1.0,0.0,3,False,True,0.0,0.910391341,1,0.0
3-Indoleacetic acid,Niacinamide,-0.500000382,0.040968777,17,-0.81167945,0.049857585,6,-0.684712472,0.089666453,7,True,True,0.006371023,-0.665464101,-1,0.034183058
3-Indoleacetic acid,Petroselinic acid,-1.0,0.0,3,-0.8,0.2,4,,,0,False,True,0.0,-0.9,-1,0.0
3-Indoleacetic acid,"Tacrine, N-trimethylsilyl-",0.885714286,0.018845481,6,0.942857143,0.004804665,6,0.828571429,0.041562682,6,True,True,0.002916816,0.885714286,1,0.018021453
3-Indolepropionic acid,Hydroquinone,-0.838601653,0.00065343,12,-0.577410912,0.103506885,9,,,0,False,True,0.002689111,-0.708006283,-1,0.016802668
3-Indolepropionic acid,Indole-3-lactic acid,0.487855883,0.03998883,18,0.873493976,0.004593358,8,,,0,False,True,0.00795094,0.68067493,1,0.040890904
3-Indolepropionic acid,L-Methionine,0.67871937,0.001955785,18,0.596638655,0.089884375,9,,,0,False,True,0.001678197,0.637679013,1,0.011166385
3-Indolepropionic acid,S-Methyl-L-cysteine,0.463128859,0.070824076,16,1.0,0.0,3,,,0,False,True,0.0,0.731564429,1,0.0
3-Indolepropionic acid,"Tacrine, N-trimethylsilyl-",0.942857143,0.004804665,6,0.753144668,0.019141959,9,,,0,False,True,0.008211248,0.848000905,1,0.0419355
3-Indolepropionic acid,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",0.684712472,0.089666453,7,1.0,0.0,3,,,0,False,True,0.0,0.842356236,1,0.0
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-","Propanoic acid, 2-oxo-",,,0,-0.578770567,0.102504957,9,-1.0,0.0,3,False,True,0.0,-0.789385284,-1,0.0
3-Methoxysalicylic acid,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",,,0,1.0,0.0,3,1.0,0.0,3,False,True,0.0,1.0,1,0.0
3-Methoxysalicylic acid,Thymidine,-1.0,0.0,3,-0.607142857,0.148231161,7,,,0,False,True,0.0,-0.803571429,-1,0.0
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester","Acetic acid, bis[(trimethylsilyl)oxyl]-",0.642022187,0.009866083,15,0.785714286,0.020815127,8,0.882352941,0.019947079,6,True,True,0.000770249,0.770029805,1,0.005599064
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",Hexanoic acid,0.571688296,0.025979959,15,0.733333333,0.02455415,9,0.735294118,0.095829941,6,True,True,0.002213609,0.680105249,1,0.014218557
3-Methyladenine,"3-Methylpiperazine-2,5-dione, (R)-",0.655096914,0.002332321,19,0.636363636,0.047911726,10,,,0,False,True,0.001126307,0.645730275,1,0.007870474
3-Methyladenine,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.526178132,0.020658116,19,0.504561601,0.136941966,10,0.821428571,0.023448808,7,True,True,0.002653184,0.617389435,1,0.016611991
3-Methyladenine,Acetoacetic acid,0.592256662,0.054880835,11,0.542693016,0.105039894,10,0.974679434,0.00481823,5,True,True,0.009829949,0.703209704,1,0.04827514
3-Methyladenine,"Benzoic acid, pentadecyl ester",0.483516904,0.03596292,19,0.583333333,0.099185816,9,0.571428571,0.180201989,7,True,True,0.006531451,0.546092936,1,0.034879607
3-Methyladenine,Benzophenone,0.527714469,0.020223828,19,0.648484848,0.042540128,10,0.714285714,0.071343561,7,True,True,0.001638833,0.630161677,1,0.01094449
3-Methyladenine,Cyclohexanol,0.643985953,0.002923916,19,0.527272727,0.117308066,10,0.857142857,0.013697327,7,True,True,0.000496462,0.676133846,1,0.003750373
3-Methyladenine,Diphenyl ether,0.393313754,0.095722047,19,0.571431211,0.084411861,10,0.714285714,0.071343561,7,True,True,0.010092091,0.559676893,1,0.049268534
3-Methyladenine,Isofucosterol,0.501759791,0.028604336,19,0.885714286,0.018845481,6,0.558581227,0.192452532,7,True,True,0.006031848,0.648685101,1,0.032720243
3-Methyladenine,Methyl aminoacetate,0.5039545,0.027805134,19,0.633333333,0.067085787,9,0.666693722,0.10192046,7,True,True,0.003353583,0.601327185,1,0.020280178
3-Methyladenine,Neostigmine ,0.60869714,0.012338248,16,0.576599976,0.175381825,7,0.892857143,0.006807187,7,True,True,0.001815081,0.692718086,1,0.011955735
3-Methyladenine,Phenoxyacetic acid,0.601933449,0.006394767,19,0.8,0.104088039,5,0.684712472,0.089666453,7,True,True,0.00193068,0.69554864,1,0.012619031
3-Methyladenine,Pimelic acid,0.54424838,0.029289717,16,0.717328542,0.019528343,10,0.9,0.037386073,5,True,True,0.002193361,0.72052564,1,0.014116189
3-Methyladenine,Suberic acid,0.690843215,0.002136017,17,0.55,0.124976784,9,0.857142857,0.013697327,7,True,True,0.000457008,0.699328691,1,0.003474236
3-Methyladenine,Triethanolamine,0.597100406,0.006949855,19,0.573181387,0.083247627,10,0.607142857,0.148231161,7,True,True,0.001426152,0.592474884,1,0.00971702
"3-Methylpiperazine-2,5-dione, (R)-","3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",0.707991667,0.006771706,13,0.642857143,0.085558891,8,,,0,False,True,0.005139715,0.675424405,1,0.028695429
"3-Methylpiperazine-2,5-dione, (R)-","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.8,0.2,4,-0.966420678,2.21e-05,9,,,0,False,True,0.003690355,-0.883210339,-1,0.021953097
"3-Methylpiperazine-2,5-dione, (R)-",4-Hydroxybenzeneacetic acid,0.647317502,0.002734798,19,0.8,0.2,4,,,0,False,True,0.004636933,0.723658751,1,0.026462516
"3-Methylpiperazine-2,5-dione, (R)-",5-Hydroxyquinoline,0.806609182,3.02e-05,19,0.531468531,0.075362335,12,,,0,False,True,0.000203923,0.669038857,1,0.001632083
"3-Methylpiperazine-2,5-dione, (R)-",7-(Trimethylsilyl)amino-4-methylcoumarin,0.71803963,0.008539324,12,0.80952381,0.014902668,8,,,0,False,True,0.002708225,0.76378172,1,0.0169049
"3-Methylpiperazine-2,5-dione, (R)-",9-Octadecenoic acid,0.866502977,3.31e-06,18,0.7,0.188120404,5,,,0,False,True,0.000119721,0.783251488,1,0.000982018
"3-Methylpiperazine-2,5-dione, (R)-",Aceturic acid,0.978947368,3.14e-08,12,0.496584432,0.120235349,11,,,0,False,True,0.002020328,0.7377659,1,0.013129858
"3-Methylpiperazine-2,5-dione, (R)-","Benzaldehyde, 2,5-dimethyl-",0.878791213,7.65e-05,13,0.503496503,0.095157367,12,,,0,False,True,0.001556524,0.691143858,1,0.010474552
"3-Methylpiperazine-2,5-dione, (R)-",Benzeneacetic acid,0.558927001,0.012857,19,0.51048951,0.089913736,12,,,0,False,True,0.0053431,0.534708256,1,0.029626219
"3-Methylpiperazine-2,5-dione, (R)-","D-Isoleucine, N-acetyl-",0.421538502,0.07224824,19,0.798600174,0.001840425,12,,,0,False,True,0.004696238,0.610069338,1,0.026732644
"3-Methylpiperazine-2,5-dione, (R)-",Dihydrouracil,0.616066354,0.011049988,16,0.914187041,3.17e-05,12,,,0,False,True,0.000289255,0.765126698,1,0.002266656
"3-Methylpiperazine-2,5-dione, (R)-",Doconexent,0.693150991,0.001000295,19,0.605648821,0.036879648,12,,,0,False,True,0.000530232,0.649399906,1,0.003984591
"3-Methylpiperazine-2,5-dione, (R)-",Glycine,0.7502316,0.000215852,19,0.949213365,2.44e-06,12,,,0,False,True,9.23e-06,0.849722483,1,8.18e-05
"3-Methylpiperazine-2,5-dione, (R)-",Hexanoylglycine,0.7,0.016470979,11,0.524475524,0.080019376,12,,,0,False,True,0.009559782,0.612237762,1,0.047274899
"3-Methylpiperazine-2,5-dione, (R)-",Indole-3-lactic acid,0.811977811,2.42e-05,19,0.577410912,0.103506885,9,,,0,False,True,0.000191849,0.694694362,1,0.001540724
"3-Methylpiperazine-2,5-dione, (R)-",Isofucosterol,0.830986237,1.05e-05,19,0.547619048,0.160025643,8,,,0,False,True,0.000191891,0.689302643,1,0.001540805
"3-Methylpiperazine-2,5-dione, (R)-",Isopropyl palmitate,0.81029961,2.6e-05,19,0.571428571,0.180201989,7,,,0,False,True,0.000269647,0.690864091,1,0.002121121
"3-Methylpiperazine-2,5-dione, (R)-",Isoxaben,0.803652968,0.00287903,11,0.541035934,0.106317546,10,,,0,False,True,0.005907695,0.672344451,1,0.03213904
"3-Methylpiperazine-2,5-dione, (R)-",L-Glutamic acid,0.591029024,0.007702143,19,0.601398601,0.038588453,12,,,0,False,True,0.00205321,0.596213813,1,0.01331537
"3-Methylpiperazine-2,5-dione, (R)-","L-Tryptophan, N-acetyl-1",0.42502608,0.078703205,18,0.793939394,0.006099923,10,,,0,False,True,0.00988996,0.609482737,1,0.048497136
"3-Methylpiperazine-2,5-dione, (R)-",Methyl alpha-Lyxofuranoside,0.533783784,0.02732139,17,1.0,0.0,3,,,0,False,True,0.0,0.766891892,1,0.0
"3-Methylpiperazine-2,5-dione, (R)-","N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",0.880835381,3.04e-06,17,1.0,0.0,3,,,0,False,True,0.0,0.94041769,1,0.0
"3-Methylpiperazine-2,5-dione, (R)-",Neostigmine ,0.698155172,0.002631751,16,0.761512942,0.017117126,9,,,0,False,True,0.000906224,0.729834057,1,0.006494234
"3-Methylpiperazine-2,5-dione, (R)-",Niclosamide,0.781195381,7.86e-05,19,0.454545455,0.137657916,12,,,0,False,True,0.000568972,0.617870418,1,0.0042459
"3-Methylpiperazine-2,5-dione, (R)-",Phenylalanine,0.456351419,0.04953655,19,0.709090909,0.014552052,11,,,0,False,True,0.006754964,0.582721164,1,0.03581642
"3-Methylpiperazine-2,5-dione, (R)-","Propanoic acid, 2-methyl-",0.6754662,0.002095426,18,0.402802719,0.194201669,12,,,0,False,True,0.003910032,0.53913446,1,0.023040905
"3-Methylpiperazine-2,5-dione, (R)-","Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",0.684835231,0.001216095,19,0.523919355,0.098083261,11,,,0,False,True,0.001295668,0.604377293,1,0.008920773
"3-Methylpiperazine-2,5-dione, (R)-",S-Methyl-L-cysteine,0.81536278,0.000118551,16,1.0,0.0,3,,,0,False,True,0.0,0.90768139,1,0.0
"3-Methylpiperazine-2,5-dione, (R)-",Ser-Leu,0.710573477,0.002987302,15,0.806060606,0.004862061,10,,,0,False,True,0.000528426,0.758317041,1,0.003972897
"3-Methylpiperazine-2,5-dione, (R)-","Stigmast-5-ene, 3beta-",0.81530343,2.11e-05,19,0.460137868,0.154418394,11,,,0,False,True,0.000366912,0.637720649,1,0.0028336
"3-Methylpiperazine-2,5-dione, (R)-","Tacrine, N-trimethylsilyl-",0.714285714,0.110787172,6,0.902097902,6e-05,12,,,0,False,True,0.001097803,0.808191808,1,0.007699345
"3-Methylpiperazine-2,5-dione, (R)-","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",0.970077272,6.55e-05,8,0.771428571,0.072396501,6,,,0,False,True,0.004857286,0.870752922,1,0.027477452
"3-Methylpiperazine-2,5-dione, (R)-",Tricine,-1.0,0.0,3,-0.941209704,0.000153115,9,,,0,False,True,0.0,-0.970604852,-1,0.0
3-Methylvaleric acid,"5alpha-Pregnane-3,20-dione",-1.0,1.3999999999999999e-24,5,-0.821428571,0.023448808,7,,,0,False,True,0.0,-0.910714286,-1,0.0
3-Methylvaleric acid,D-Ribose,-1.0,0.0,3,-0.75,0.019942126,9,,,0,False,True,0.0,-0.875,-1,0.0
3-Methylvaleric acid,Sinomenin,-0.8,0.2,4,-1.0,0.0,3,,,0,False,True,0.0,-0.9,-1,0.0
3-Methylvaleric acid,Vanillylmandelic acid,1.0,0.0,4,0.948683298,0.051316702,4,,,0,False,True,0.0,0.974341649,1,0.0
3-Nonen-1-ol,"Furan, 2-pentyl-",0.773492468,0.00117304,14,0.8,0.2,4,0.83165549,0.04012438,6,True,True,0.001001598,0.801715986,1,0.007105196
3-Ureidopropionic acid,"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",0.683198185,0.010050222,13,1.0,0.0,4,,,0,False,True,0.0,0.841599092,1,0.0
3-Ureidopropionic acid,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",0.851595423,0.00043947,12,0.942857143,0.004804665,6,0.657142857,0.156174927,6,True,True,0.000460223,0.817198474,1,0.003495976
3-Ureidopropionic acid,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.897293973,1.05e-06,17,1.0,0.0,6,0.678571429,0.093750254,7,True,True,0.0,0.858621801,1,0.0
3-Ureidopropionic acid,5-Hydroxyquinoline,0.870074551,5.63e-06,17,0.8,0.104088039,5,0.753702346,0.083523281,6,True,True,5.11e-05,0.807925633,1,0.000433072
3-Ureidopropionic acid,9-Octadecenoic acid,0.919778505,4.63e-07,16,1.0,0.0,4,0.594618725,0.159089994,7,True,True,0.0,0.83813241,1,0.0
3-Ureidopropionic acid,Azatadine,0.666462419,0.003483585,17,,,0,0.607142857,0.148231161,7,False,True,0.003732884,0.636802638,1,0.02216583
3-Ureidopropionic acid,"Benzaldehyde, 2,5-dimethyl-",0.879273352,0.000362006,11,0.942857143,0.004804665,6,,,0,False,True,0.000786619,0.911065247,1,0.005707925
3-Ureidopropionic acid, 5-Hydroxyhexanoic acid,0.849479673,1.6e-05,17,0.9,0.037386073,5,0.9,0.037386073,5,True,True,5.09e-05,0.883159891,1,0.000431623
3-Ureidopropionic acid,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",0.900369004,8.43e-07,17,,,0,0.558581227,0.192452532,7,False,True,0.000153947,0.729475115,1,0.001246931
3-Ureidopropionic acid,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,0.830773163,0.002909528,10,1.0,0.0,3,0.95499371,0.000805535,7,True,True,0.0,0.928588958,1,0.0
3-Ureidopropionic acid,D-Fructose,0.807070095,0.000157488,16,0.942857143,0.004804665,6,0.815374248,0.02539921,7,True,True,5.17e-05,0.855100495,1,0.000438174
3-Ureidopropionic acid,Glyceric acid,0.572965361,0.025573624,15,,,0,0.928571429,0.002519472,7,False,True,0.00660767,0.750768395,1,0.035206923
3-Ureidopropionic acid,Methyl-3-methoxy-5-methyl benzoate,0.865230933,7.31e-06,17,,,0,0.753702346,0.083523281,6,False,True,0.000123077,0.80946664,1,0.001007864
3-Ureidopropionic acid,Methylmalonic monoamide,0.729213819,0.007122598,12,0.9,0.037386073,5,0.637748139,0.17307111,6,True,True,0.003618448,0.755653986,1,0.021632747
3-Ureidopropionic acid,"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",0.709677419,0.003040601,15,,,0,1.0,0.0,4,False,True,0.0,0.85483871,1,0.0
3-Ureidopropionic acid,Propylamine,0.963126844,2.25e-09,16,1.0,0.0,6,0.648674973,0.114995981,7,True,True,0.0,0.870600606,1,0.0
3-Ureidopropionic acid,Tartronic acid,0.796311468,0.005841796,10,0.942857143,0.004804665,6,0.642857143,0.119392373,7,True,True,0.001739904,0.794008584,1,0.011520798
3-Ureidopropionic acid,Uridine,0.465682784,0.069080461,16,0.942857143,0.004804665,6,0.630656224,0.128887696,7,True,True,0.010256744,0.67973205,1,0.049882441
3-Ureidopropionic acid,Xylose,,,0,1.0,0.0,3,0.948683298,0.051316702,4,False,True,0.0,0.974341649,1,0.0
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-","7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",0.457472473,0.157131784,11,0.706207568,0.006975696,13,0.637748139,0.17307111,6,True,True,0.004409978,0.60047606,1,0.025397439
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-",Phlorizin,0.457302011,0.116147049,13,1.0,0.0,3,,,0,False,True,0.0,0.728651005,1,0.0
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-","Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",0.487842018,0.055240486,16,0.771169067,0.005451664,11,0.657142857,0.156174927,6,True,True,0.002326847,0.638717981,1,0.014840194
"3,4-Dihydroxymandelic acid, ethyl ester",D-(-)-Citramalic acid,0.368846451,0.176090155,15,,,0,1.0,0.0,3,False,True,0.0,0.684423226,1,0.0
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",Cadaverine,,,0,-1.0,0.0,3,-1.0,0.0,4,False,True,0.0,-1.0,-1,0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,,,0,1.0,0.0,3,0.8,0.2,4,False,True,0.0,0.9,1,0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",Benzeneacetic acid,0.704186851,0.077350248,7,0.73055202,0.039555628,8,1.0,0.0,4,True,True,0.0,0.811579624,1,0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",beta-Lyxopyranose,1.0,0.0,4,1.0,0.0,3,0.8,0.2,4,True,True,0.0,0.933333333,1,0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",Methylmalonic monoamide,0.8196886,0.045837141,6,0.846881215,0.016197127,7,0.8,0.2,4,True,True,0.010001935,0.822189938,1,0.048916733
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-","N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",0.579667134,0.172553282,7,,,0,1.0,0.0,3,False,True,0.0,0.789833567,1,0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-","N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",0.802955069,0.10183797,5,1.0,0.0,3,,,0,False,True,0.0,0.901477534,1,0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-","Propanetriol, 2-methyl-",0.852436714,0.014814085,7,0.718575757,0.04462261,8,1.0,0.0,4,True,True,0.0,0.857004157,1,0.0
